Ending Spin,Theta,Collision Count,Min Adiabaticity
0.8509616526162657,52.2344014539669,18,0.3058592438452256
0.9872901763845782,41.337472705262336,12,0.3910142966433632
0.9550354767453276,33.91074497697874,15,0.2924665722358456
0.9533842012132336,39.87171367943803,15,0.21520249073264364
0.8943184218143725,34.30216442127771,10,0.22654309864768346
0.9111850747739743,45.70067504270112,15,0.39971658154707096
0.9345146467705847,52.88713847437058,24,0.3077011519618071
0.9997457517900443,21.030149804814,6,0.30735856030068903
0.9751589152736632,31.754104763897843,9,0.2934574506550054
0.9953541720316886,34.873904802637036,11,0.3953790415042368
0.9865966646052785,38.48600893455385,12,0.3752886005895012
0.9139575338284206,52.91005765839922,18,0.47535693381876715
0.9775975544469505,29.017470238183083,9,0.2958230810946224
0.9468900193072711,51.594540832846576,18,0.2916293707506026
0.9973807384506836,22.1245467680083,7,0.3287079283230001
0.9943300391100488,42.82260312179773,12,0.3097020772564516
0.9980237150616945,21.152000146170025,9,0.27069715584806703
0.9986266852831217,22.115923179814803,7,0.30592477478363
0.9771778919856091,29.988859888213685,11,0.3062581797164755
0.9768521941596875,41.496550441949104,12,0.31771374668386204
0.9621600633126057,37.6811431459967,11,0.28486029715187094
0.9910168944931269,27.52628263431816,8,0.2688839561027878
0.9919642522678148,50.4649754388325,35,0.4611153835921757
0.9936375650140596,45.25485574065761,23,0.42689584233511446
0.9781102953829436,11.061105269187102,4,0.19542428962898514
0.9579515027421891,35.534199161668475,10,0.3025797953830243
0.9803003555743746,43.960592959257724,17,0.3143987635532764
0.9891833010727004,30.153455167845756,10,0.307848446826051
0.9329924902180323,43.88655444637731,14,0.483942199405373
0.990105124598159,52.897422891494216,20,0.27563932480591186
0.9882442278182032,7.648040254607754,2,0.25367256245427966
0.9928793656762708,48.0980198101235,17,0.41417540205109893
0.9555794209290651,36.8645429378428,10,0.40377452414914794
0.9944449207409513,47.35581084614054,21,0.22537656193808808
0.9707049854330367,34.746412753611814,12,0.32029863033836947
0.9992592441142308,4.534538202725668,1,0.2595573699357193
0.9973866853585434,19.40523517640689,5,0.3589362988516171
0.9474803177689647,41.408202019003646,12,0.40155179477960695
0.971564674838275,28.57837274537452,8,0.3069888441373762
0.9296985211629916,42.347817412489896,13,0.3404793256288568
0.9934067226811751,1.013628049309874,0,0.26031006492285613
0.9667919007048611,34.625649071626505,12,0.41384767287219754
0.9706907337765572,40.36124430207799,12,0.3808163708975056
0.9812520777567293,46.452020934780464,15,0.2485447676566914
0.939597062687528,38.64575090348008,11,0.23201317904728525
